ID,ORIG
48881,"139.631663,35.44226483"
48882,"139.631663,35.44226483"
48883,"139.631663,35.44226483"
48884,"139.631663,35.44226483"
48885,"139.631663,35.44226483"
48886,"139.631663,35.44226483"
48887,"139.631663,35.44226483"
48888,"139.631663,35.44226483"
48889,"139.631663,35.44226483"
48890,"139.631663,35.44226483"
48891,"139.631663,35.44226483"
48892,"139.631663,35.44226483"
48893,"139.631663,35.44226483"
48894,"139.631663,35.44226483"
48895,"139.631663,35.44226483"
48896,"139.631663,35.44226483"
48897,"139.631663,35.44226483"
48898,"139.631663,35.44226483"
48899,"139.631663,35.44226483"
48900,"139.631663,35.44226483"
48901,"139.631663,35.44226483"
48902,"139.631663,35.44226483"
48903,"139.631663,35.44226483"
48904,"139.631663,35.44226483"
48905,"139.631663,35.44226483"
48906,"139.631663,35.44226483"
48907,"139.631663,35.44226483"
48908,"139.631663,35.44226483"
48909,"139.631663,35.44226483"
48910,"139.631663,35.44226483"
48911,"139.631663,35.44226483"
48912,"139.631663,35.44226483"
48913,"139.631663,35.44226483"
48914,"139.631663,35.44226483"
48915,"139.631663,35.44226483"
48916,"139.631663,35.44226483"
48917,"139.631663,35.44226483"
48918,"139.631663,35.44226483"
48919,"139.631663,35.44226483"
48920,"139.631663,35.44226483"
48921,"139.631663,35.44226483"
48922,"139.631663,35.44226483"
48923,"139.631663,35.44226483"
48924,"139.631663,35.44226483"
48925,"139.631663,35.44226483"
48926,"139.631663,35.44226483"
48927,"139.631663,35.44226483"
48928,"139.631663,35.44226483"
48929,"139.631663,35.44226483"
48930,"139.631663,35.44226483"
48931,"139.631663,35.44226483"
48932,"139.631663,35.44226483"
48933,"139.631663,35.44226483"
48934,"139.631663,35.44226483"
48935,"139.631663,35.44226483"
48936,"139.631663,35.44226483"
48937,"139.631663,35.44226483"
48938,"139.631663,35.44226483"
48939,"139.631663,35.44226483"
48940,"139.631663,35.44226483"
48941,"139.631663,35.44226483"
48942,"139.631663,35.44226483"
48943,"139.631663,35.44226483"
48944,"139.631663,35.44226483"
48945,"139.631663,35.44226483"
48946,"139.631663,35.44226483"
48947,"139.631663,35.44226483"
48948,"139.631663,35.44226483"
48949,"139.631663,35.44226483"
48950,"139.631663,35.44226483"
48951,"139.631663,35.44226483"
48952,"139.631663,35.44226483"
48953,"139.631663,35.44226483"
48954,"139.631663,35.44226483"
48955,"139.631663,35.44226483"
48956,"139.631663,35.44226483"
48957,"139.631663,35.44226483"
48958,"139.631663,35.44226483"
48959,"139.631663,35.44226483"
48960,"139.631663,35.44226483"
48961,"139.631663,35.44226483"
48962,"139.631663,35.44226483"
48963,"139.631663,35.44226483"
48964,"139.631663,35.44226483"
48965,"139.631663,35.44226483"
48966,"139.631663,35.44226483"
48967,"139.631663,35.44226483"
48968,"139.631663,35.44226483"
48969,"139.631663,35.44226483"
48970,"139.631663,35.44226483"
48971,"139.631663,35.44226483"
48972,"139.631663,35.44226483"
48973,"139.631663,35.44226483"
48974,"139.631663,35.44226483"
48975,"139.631663,35.44226483"
48976,"139.631663,35.44226483"
48977,"139.631663,35.44226483"
48978,"139.631663,35.44226483"
48979,"139.631663,35.44226483"
48980,"139.631663,35.44226483"
48981,"139.631663,35.44226483"
48982,"139.631663,35.44226483"
48983,"139.631663,35.44226483"
48984,"139.631663,35.44226483"
48985,"139.631663,35.44226483"
48986,"139.631663,35.44226483"
48987,"139.631663,35.44226483"
48988,"139.631663,35.44226483"
48989,"139.631663,35.44226483"
48990,"139.631663,35.44226483"
48991,"139.631663,35.44226483"
48992,"139.631663,35.44226483"
48993,"139.631663,35.44226483"
48994,"139.631663,35.44226483"
48995,"139.631663,35.44226483"
48996,"139.631663,35.44226483"
48997,"139.631663,35.44226483"
48998,"139.631663,35.44226483"
48999,"139.631663,35.44226483"
49000,"139.631663,35.44226483"
49001,"139.631663,35.44226483"
49002,"139.631663,35.44226483"
49003,"139.631663,35.44226483"
49004,"139.631663,35.44226483"
49005,"139.631663,35.44226483"
49006,"139.631663,35.44226483"
49007,"139.631663,35.44226483"
49008,"139.631663,35.44226483"
49009,"139.631663,35.44226483"
49010,"139.631663,35.44226483"
49011,"139.631663,35.44226483"
49012,"139.631663,35.44226483"
49013,"139.631663,35.44226483"
49014,"139.631663,35.44226483"
49015,"139.6380277,35.44704104"
49016,"139.6380277,35.44704104"
49017,"139.6380277,35.44704104"
49018,"139.6380277,35.44704104"
49019,"139.6380277,35.44704104"
49020,"139.6380277,35.44704104"
49021,"139.6380277,35.44704104"
49022,"139.6380277,35.44704104"
49023,"139.6380277,35.44704104"
49024,"139.6380277,35.44704104"
49025,"139.6380277,35.44704104"
49026,"139.6380277,35.44704104"
49027,"139.6380277,35.44704104"
49028,"139.6380277,35.44704104"
49029,"139.6380277,35.44704104"
49030,"139.6380277,35.44704104"
49031,"139.6380277,35.44704104"
49032,"139.6380277,35.44704104"
49033,"139.6380277,35.44704104"
49034,"139.6380277,35.44704104"
49035,"139.6380277,35.44704104"
49036,"139.6380277,35.44704104"
49037,"139.6380277,35.44704104"
49038,"139.6380277,35.44704104"
49039,"139.6380277,35.44704104"
49040,"139.6380277,35.44704104"
49041,"139.6380277,35.44704104"
49042,"139.6380277,35.44704104"
49043,"139.6380277,35.44704104"
49044,"139.6380277,35.44704104"
49045,"139.6380277,35.44704104"
49046,"139.6380277,35.44704104"
49047,"139.6380277,35.44704104"
49048,"139.6380277,35.44704104"
49049,"139.6380277,35.44704104"
49050,"139.6380277,35.44704104"
49051,"139.6380277,35.44704104"
49052,"139.6380277,35.44704104"
49053,"139.6380277,35.44704104"
49054,"139.6380277,35.44704104"
49055,"139.6380277,35.44704104"
49056,"139.6380277,35.44704104"
49057,"139.6380277,35.44704104"
49058,"139.6380277,35.44704104"
49059,"139.6380277,35.44704104"
49060,"139.6380277,35.44704104"
49061,"139.6380277,35.44704104"
49062,"139.6380277,35.44704104"
49063,"139.6380277,35.44704104"
49064,"139.6380277,35.44704104"
49065,"139.6380277,35.44704104"
49066,"139.6380277,35.44704104"
49067,"139.6380277,35.44704104"
49068,"139.6380277,35.44704104"
49069,"139.6380277,35.44704104"
49070,"139.6380277,35.44704104"
49071,"139.6380277,35.44704104"
49072,"139.6380277,35.44704104"
49073,"139.6380277,35.44704104"
49074,"139.6380277,35.44704104"
49075,"139.6380277,35.44704104"
49076,"139.6380277,35.44704104"
49077,"139.6380277,35.44704104"
49078,"139.6380277,35.44704104"
49079,"139.6380277,35.44704104"
49080,"139.6380277,35.44704104"
49081,"139.6380277,35.44704104"
49082,"139.6380277,35.44704104"
49083,"139.6380277,35.44704104"
49084,"139.6380277,35.44704104"
49085,"139.6380277,35.44704104"
49086,"139.6380277,35.44704104"
49087,"139.6380277,35.44704104"
49088,"139.6380277,35.44704104"
49089,"139.6380277,35.44704104"
49090,"139.6380277,35.44704104"
49091,"139.6380277,35.44704104"
49092,"139.6380277,35.44704104"
49093,"139.6380277,35.44704104"
49094,"139.6380277,35.44704104"
49095,"139.6380277,35.44704104"
49096,"139.6380277,35.44704104"
49097,"139.6380277,35.44704104"
49098,"139.6380277,35.44704104"
49099,"139.6380277,35.44704104"
49100,"139.6380277,35.44704104"
49101,"139.6380277,35.44704104"
49102,"139.6380277,35.44704104"
49103,"139.6380277,35.44704104"
49104,"139.6380277,35.44704104"
49105,"139.6380277,35.44704104"
49106,"139.6380277,35.44704104"
49107,"139.6380277,35.44704104"
49108,"139.6380277,35.44704104"
49109,"139.6380277,35.44704104"
49110,"139.6380277,35.44704104"
49111,"139.6380277,35.44704104"
49112,"139.6380277,35.44704104"
49113,"139.6380277,35.44704104"
49114,"139.6380277,35.44704104"
49115,"139.6380277,35.44704104"
49116,"139.6380277,35.44704104"
49117,"139.6380277,35.44704104"
49118,"139.6380277,35.44704104"
49119,"139.6380277,35.44704104"
49120,"139.6380277,35.44704104"
49121,"139.6380277,35.44704104"
49122,"139.6380277,35.44704104"
49123,"139.6380277,35.44704104"
49124,"139.6380277,35.44704104"
49125,"139.6380277,35.44704104"
49126,"139.6380277,35.44704104"
49127,"139.6380277,35.44704104"
49128,"139.6380277,35.44704104"
49129,"139.6380277,35.44704104"
49130,"139.6380277,35.44704104"
49131,"139.6380277,35.44704104"
49132,"139.6380277,35.44704104"
49133,"139.6380277,35.44704104"
49134,"139.6380277,35.44704104"
49135,"139.6380277,35.44704104"
49136,"139.6380277,35.44704104"
49137,"139.6380277,35.44704104"
49138,"139.6380277,35.44704104"
49139,"139.6380277,35.44704104"
49140,"139.6380277,35.44704104"
49141,"139.6380277,35.44704104"
49142,"139.6380277,35.44704104"
49143,"139.6380277,35.44704104"
49144,"139.6380277,35.44704104"
49145,"139.6380277,35.44704104"
49146,"139.6380277,35.44704104"
49147,"139.6380277,35.44704104"
49148,"139.6380277,35.44704104"
49149,"139.6380277,35.44704104"
49150,"139.6380277,35.44704104"
49151,"139.6380277,35.44704104"
49152,"139.6380277,35.44704104"
49153,"139.6380277,35.44704104"
49154,"139.6380277,35.44704104"
49155,"139.6380277,35.44704104"
49156,"139.6380277,35.44704104"
49157,"139.6380277,35.44704104"
49158,"139.6380277,35.44704104"
49159,"139.6380277,35.44704104"
49160,"139.6380277,35.44704104"
49161,"139.6380277,35.44704104"
49162,"139.6380277,35.44704104"
49163,"139.6380277,35.44704104"
49164,"139.6380277,35.44704104"
49165,"139.6380277,35.44704104"
49166,"139.6380277,35.44704104"
49167,"139.6380277,35.44704104"
49168,"139.6380277,35.44704104"
49169,"139.6380277,35.44704104"
49170,"139.6380277,35.44704104"
49171,"139.6380277,35.44704104"
49172,"139.6380277,35.44704104"
49173,"139.6380277,35.44704104"
49174,"139.6380277,35.44704104"
49175,"139.6380277,35.44704104"
49176,"139.6380277,35.44704104"
49177,"139.6380277,35.44704104"
49178,"139.6380277,35.44704104"
49179,"139.6380277,35.44704104"
49180,"139.6380277,35.44704104"
49181,"139.6380277,35.44704104"
49182,"139.6380277,35.44704104"
49183,"139.6380277,35.44704104"
49184,"139.6380277,35.44704104"
49185,"139.6380277,35.44704104"
49186,"139.6380277,35.44704104"
49187,"139.6380277,35.44704104"
49188,"139.6380277,35.44704104"
49189,"139.6380277,35.44704104"
49190,"139.6380277,35.44704104"
49191,"139.6380277,35.44704104"
49192,"139.6380277,35.44704104"
49193,"139.6380277,35.44704104"
49194,"139.6380277,35.44704104"
49195,"139.6380277,35.44704104"
49196,"139.6380277,35.44704104"
49197,"139.6380277,35.44704104"
49198,"139.6380277,35.44704104"
49199,"139.6380277,35.44704104"
49200,"139.6380277,35.44704104"
49201,"139.6380277,35.44704104"
49202,"139.6380277,35.44704104"
49203,"139.6380277,35.44704104"
49204,"139.6380277,35.44704104"
49205,"139.6380277,35.44704104"
49206,"139.6380277,35.44704104"
49207,"139.6380277,35.44704104"
49208,"139.6380277,35.44704104"
49209,"139.6380277,35.44704104"
49210,"139.6380277,35.44704104"
49211,"139.6380277,35.44704104"
49212,"139.6380277,35.44704104"
49213,"139.6380277,35.44704104"
49214,"139.6380277,35.44704104"
49215,"139.6380277,35.44704104"
49216,"139.6380277,35.44704104"
49217,"139.6380277,35.44704104"
49218,"139.6380277,35.44704104"
49219,"139.6380277,35.44704104"
49220,"139.6380277,35.44704104"
49221,"139.6380277,35.44704104"
49222,"139.6380277,35.44704104"
49223,"139.6380277,35.44704104"
49224,"139.6380277,35.44704104"
49225,"139.6380277,35.44704104"
49226,"139.6380277,35.44704104"
49227,"139.6380277,35.44704104"
49228,"139.6380277,35.44704104"
49229,"139.6380277,35.44704104"
49230,"139.6380277,35.44704104"
49231,"139.6380277,35.44704104"
49232,"139.6380277,35.44704104"
49233,"139.6380277,35.44704104"
49234,"139.6380277,35.44704104"
49235,"139.6380277,35.44704104"
49236,"139.6380277,35.44704104"
49237,"139.6380277,35.44704104"
49238,"139.6380277,35.44704104"
49239,"139.6380277,35.44704104"
49240,"139.6380277,35.44704104"
49241,"139.6380277,35.44704104"
49242,"139.6380277,35.44704104"
49243,"139.6380277,35.44704104"
49244,"139.6380277,35.44704104"
49245,"139.6380277,35.44704104"
49246,"139.6380277,35.44704104"
49247,"139.6380277,35.44704104"
49248,"139.6380277,35.44704104"
49249,"139.6380277,35.44704104"
49250,"139.6380277,35.44704104"
49251,"139.6380277,35.44704104"
49252,"139.6380277,35.44704104"
49253,"139.6380277,35.44704104"
49254,"139.6380277,35.44704104"
49255,"139.6380277,35.44704104"
49256,"139.6380277,35.44704104"
49257,"139.6380277,35.44704104"
49258,"139.6380277,35.44704104"
49259,"139.6380277,35.44704104"
49260,"139.6380277,35.44704104"
49261,"139.6380277,35.44704104"
49262,"139.6380277,35.44704104"
49263,"139.6380277,35.44704104"
49264,"139.6380277,35.44704104"
49265,"139.6380277,35.44704104"
49266,"139.6380277,35.44704104"
49267,"139.6467885,35.44797706"
49268,"139.6467885,35.44797706"
49269,"139.6467885,35.44797706"
49270,"139.6467885,35.44797706"
49271,"139.6467885,35.44797706"
49272,"139.6467885,35.44797706"
49273,"139.6467885,35.44797706"
49274,"139.6467885,35.44797706"
49275,"139.6467885,35.44797706"
49276,"139.6467885,35.44797706"
49277,"139.6467885,35.44797706"
49278,"139.6467885,35.44797706"
49279,"139.6467885,35.44797706"
49280,"139.6467885,35.44797706"
49281,"139.6467885,35.44797706"
49282,"139.6467885,35.44797706"
49283,"139.6467885,35.44797706"
49284,"139.6467885,35.44797706"
49285,"139.6467885,35.44797706"
49286,"139.6467885,35.44797706"
49287,"139.6467885,35.44797706"
49288,"139.6467885,35.44797706"
49289,"139.6467885,35.44797706"
49290,"139.6467885,35.44797706"
49291,"139.6467885,35.44797706"
49292,"139.6467885,35.44797706"
49293,"139.6467885,35.44797706"
49294,"139.6467885,35.44797706"
49295,"139.6467885,35.44797706"
49296,"139.6467885,35.44797706"
49297,"139.6467885,35.44797706"
49298,"139.6467885,35.44797706"
49299,"139.6467885,35.44797706"
49300,"139.6467885,35.44797706"
49301,"139.6467885,35.44797706"
49302,"139.6467885,35.44797706"
49303,"139.6467885,35.44797706"
49304,"139.6467885,35.44797706"
49305,"139.6467885,35.44797706"
49306,"139.6467885,35.44797706"
49307,"139.6467885,35.44797706"
49308,"139.6467885,35.44797706"
49309,"139.6467885,35.44797706"
49310,"139.6467885,35.44797706"
49311,"139.6467885,35.44797706"
49312,"139.6467885,35.44797706"
49313,"139.6467885,35.44797706"
49314,"139.6467885,35.44797706"
49315,"139.6467885,35.44797706"
49316,"139.6467885,35.44797706"
49317,"139.6467885,35.44797706"
49318,"139.6467885,35.44797706"
49319,"139.6467885,35.44797706"
49320,"139.6467885,35.44797706"
49321,"139.6467885,35.44797706"
49322,"139.6467885,35.44797706"
49323,"139.6467885,35.44797706"
49324,"139.6467885,35.44797706"
49325,"139.6467885,35.44797706"
49326,"139.6467885,35.44797706"
49327,"139.6467885,35.44797706"
49328,"139.6467885,35.44797706"
49329,"139.6467885,35.44797706"
49330,"139.6467885,35.44797706"
49331,"139.6467885,35.44797706"
49332,"139.6467885,35.44797706"
49333,"139.6467885,35.44797706"
49334,"139.6467885,35.44797706"
49335,"139.6467885,35.44797706"
49336,"139.6467885,35.44797706"
49337,"139.6467885,35.44797706"
49338,"139.6467885,35.44797706"
49339,"139.6467885,35.44797706"
49340,"139.6467885,35.44797706"
49341,"139.6467885,35.44797706"
49342,"139.6467885,35.44797706"
49343,"139.6467885,35.44797706"
49344,"139.6467885,35.44797706"
49345,"139.6467885,35.44797706"
49346,"139.6467885,35.44797706"
49347,"139.6467885,35.44797706"
49348,"139.6467885,35.44797706"
49349,"139.6467885,35.44797706"
49350,"139.6467885,35.44797706"
49351,"139.6467885,35.44797706"
49352,"139.6467885,35.44797706"
49353,"139.6467885,35.44797706"
49354,"139.6467885,35.44797706"
49355,"139.6467885,35.44797706"
49356,"139.6467885,35.44797706"
49357,"139.6467885,35.44797706"
49358,"139.6467885,35.44797706"
49359,"139.6467885,35.44797706"
49360,"139.6467885,35.44797706"
49361,"139.6467885,35.44797706"
49362,"139.6467885,35.44797706"
49363,"139.6467885,35.44797706"
49364,"139.6467885,35.44797706"
49365,"139.6467885,35.44797706"
49366,"139.6467885,35.44797706"
49367,"139.6467885,35.44797706"
49368,"139.6467885,35.44797706"
49369,"139.6467885,35.44797706"
49370,"139.6467885,35.44797706"
49371,"139.6467885,35.44797706"
49372,"139.6467885,35.44797706"
49373,"139.6467885,35.44797706"
49374,"139.6467885,35.44797706"
49375,"139.6467885,35.44797706"
49376,"139.6467885,35.44797706"
49377,"139.6467885,35.44797706"
49378,"139.6467885,35.44797706"
49379,"139.6467885,35.44797706"
49380,"139.6467885,35.44797706"
49381,"139.6467885,35.44797706"
49382,"139.6467885,35.44797706"
49383,"139.6467885,35.44797706"
49384,"139.6467885,35.44797706"
49385,"139.6467885,35.44797706"
49386,"139.6467885,35.44797706"
49387,"139.6467885,35.44797706"
49388,"139.6467885,35.44797706"
49389,"139.6467885,35.44797706"
49390,"139.6467885,35.44797706"
49391,"139.6467885,35.44797706"
49392,"139.6467885,35.44797706"
49393,"139.6467885,35.44797706"
49394,"139.6467885,35.44797706"
49395,"139.6467885,35.44797706"
49396,"139.6467885,35.44797706"
49397,"139.6467885,35.44797706"
49398,"139.6467885,35.44797706"
49399,"139.6467885,35.44797706"
49400,"139.6467885,35.44797706"
49401,"139.6467885,35.44797706"
49402,"139.6467885,35.44797706"
49403,"139.6467885,35.44797706"
49404,"139.6467885,35.44797706"
49405,"139.6467885,35.44797706"
49406,"139.6467885,35.44797706"
49407,"139.6467885,35.44797706"
49408,"139.6467885,35.44797706"
49409,"139.6467885,35.44797706"
49410,"139.6467885,35.44797706"
49411,"139.6467885,35.44797706"
49412,"139.6467885,35.44797706"
49413,"139.6467885,35.44797706"
49414,"139.6467885,35.44797706"
49415,"139.6467885,35.44797706"
49416,"139.6467885,35.44797706"
49417,"139.6467885,35.44797706"
49418,"139.6467885,35.44797706"
49419,"139.6467885,35.44797706"
49420,"139.6467885,35.44797706"
49421,"139.6467885,35.44797706"
49422,"139.6467885,35.44797706"
49423,"139.6467885,35.44797706"
49424,"139.6467885,35.44797706"
49425,"139.6467885,35.44797706"
49426,"139.6467885,35.44797706"
49427,"139.6467885,35.44797706"
49428,"139.6467885,35.44797706"
49429,"139.6467885,35.44797706"
49430,"139.6467885,35.44797706"
49431,"139.6467885,35.44797706"
49432,"139.6467885,35.44797706"
49433,"139.6467885,35.44797706"
49434,"139.6467885,35.44797706"
49435,"139.6467885,35.44797706"
49436,"139.6467885,35.44797706"
49437,"139.6467885,35.44797706"
49438,"139.6467885,35.44797706"
49439,"139.6467885,35.44797706"
49440,"139.6467885,35.44797706"
49441,"139.6467885,35.44797706"
49442,"139.6467885,35.44797706"
49443,"139.6467885,35.44797706"
49444,"139.6467885,35.44797706"
49445,"139.6467885,35.44797706"
49446,"139.6467885,35.44797706"
49447,"139.6467885,35.44797706"
49448,"139.6467885,35.44797706"
49449,"139.6467885,35.44797706"
49450,"139.6467885,35.44797706"
49451,"139.6467885,35.44797706"
49452,"139.6467885,35.44797706"
49453,"139.6467885,35.44797706"
49454,"139.6467885,35.44797706"
49455,"139.6467885,35.44797706"
49456,"139.6467885,35.44797706"
49457,"139.6467885,35.44797706"
49458,"139.6467885,35.44797706"
49459,"139.6467885,35.44797706"
49460,"139.6467885,35.44797706"
49461,"139.6467885,35.44797706"
49462,"139.6467885,35.44797706"
49463,"139.6467885,35.44797706"
49464,"139.6467885,35.44797706"
49465,"139.6467885,35.44797706"
49466,"139.6467885,35.44797706"
49467,"139.6467885,35.44797706"
49468,"139.6467885,35.44797706"
49469,"139.6467885,35.44797706"
49470,"139.6467885,35.44797706"
49471,"139.6467885,35.44797706"
49472,"139.6467885,35.44797706"
49473,"139.6467885,35.44797706"
49474,"139.6467885,35.44797706"
49475,"139.6467885,35.44797706"
49476,"139.6467885,35.44797706"
49477,"139.6467885,35.44797706"
49478,"139.6467885,35.44797706"
49479,"139.6467885,35.44797706"
49480,"139.6467885,35.44797706"
49481,"139.6467885,35.44797706"
49482,"139.6467885,35.44797706"
49483,"139.6467885,35.44797706"
49484,"139.6467885,35.44797706"
49485,"139.6467885,35.44797706"
49486,"139.6467885,35.44797706"
49487,"139.6467885,35.44797706"
49488,"139.6467885,35.44797706"
49489,"139.6467885,35.44797706"
49490,"139.6467885,35.44797706"
49491,"139.6467885,35.44797706"
49492,"139.6467885,35.44797706"
49493,"139.6467885,35.44797706"
49494,"139.6467885,35.44797706"
49495,"139.6467885,35.44797706"
49496,"139.6467885,35.44797706"
49497,"139.6467885,35.44797706"
49498,"139.6467885,35.44797706"
49499,"139.6467885,35.44797706"
49500,"139.6467885,35.44797706"
49501,"139.6467885,35.44797706"
49502,"139.6467885,35.44797706"
49503,"139.6467885,35.44797706"
49504,"139.6467885,35.44797706"
49505,"139.6467885,35.44797706"
49506,"139.6467885,35.44797706"
49507,"139.6467885,35.44797706"
49508,"139.6467885,35.44797706"
49509,"139.6467885,35.44797706"
49510,"139.6467885,35.44797706"
49511,"139.6467885,35.44797706"
49512,"139.6467885,35.44797706"
49513,"139.6467885,35.44797706"
49514,"139.6467885,35.44797706"
49515,"139.6467885,35.44797706"
49516,"139.6467885,35.44797706"
49517,"139.6467885,35.44797706"
49518,"139.6467885,35.44797706"
49519,"139.6467885,35.44797706"
49520,"139.6467885,35.44797706"
49521,"139.6467885,35.44797706"
49522,"139.6467885,35.44797706"
49523,"139.6467885,35.44797706"
49524,"139.6467885,35.44797706"
49525,"139.6467885,35.44797706"
49526,"139.6616087,35.43815423"
49527,"139.6616087,35.43815423"
49528,"139.6616087,35.43815423"
49529,"139.6616087,35.43815423"
49530,"139.6616087,35.43815423"
49531,"139.6616087,35.43815423"
49532,"139.6616087,35.43815423"
49533,"139.6616087,35.43815423"
49534,"139.6616087,35.43815423"
49535,"139.6616087,35.43815423"
49536,"139.6616087,35.43815423"
49537,"139.6616087,35.43815423"
49538,"139.6616087,35.43815423"
49539,"139.6616087,35.43815423"
49540,"139.6616087,35.43815423"
49541,"139.6616087,35.43815423"
49542,"139.6616087,35.43815423"
49543,"139.6616087,35.43815423"
49544,"139.6616087,35.43815423"
49545,"139.6616087,35.43815423"
49546,"139.6616087,35.43815423"
49547,"139.6616087,35.43815423"
49548,"139.6616087,35.43815423"
49549,"139.6616087,35.43815423"
49550,"139.6616087,35.43815423"
49551,"139.6616087,35.43815423"
49552,"139.6616087,35.43815423"
49553,"139.6616087,35.43815423"
49554,"139.6616087,35.43815423"
49555,"139.6616087,35.43815423"
49556,"139.6616087,35.43815423"
49557,"139.6616087,35.43815423"
49558,"139.6616087,35.43815423"
49559,"139.6616087,35.43815423"
49560,"139.6616087,35.43815423"
49561,"139.6616087,35.43815423"
49562,"139.6616087,35.43815423"
49563,"139.6616087,35.43815423"
49564,"139.6616087,35.43815423"
49565,"139.6616087,35.43815423"
49566,"139.6616087,35.43815423"
49567,"139.6616087,35.43815423"
49568,"139.6616087,35.43815423"
49569,"139.6616087,35.43815423"
49570,"139.6616087,35.43815423"
49571,"139.6616087,35.43815423"
49572,"139.6616087,35.43815423"
49573,"139.6616087,35.43815423"
49574,"139.6616087,35.43815423"
49575,"139.6616087,35.43815423"
49576,"139.6616087,35.43815423"
49577,"139.6616087,35.43815423"
49578,"139.6616087,35.43815423"
49579,"139.6616087,35.43815423"
49580,"139.6616087,35.43815423"
49581,"139.6616087,35.43815423"
49582,"139.6616087,35.43815423"
49583,"139.6616087,35.43815423"
49584,"139.6616087,35.43815423"
49585,"139.6616087,35.43815423"
49586,"139.6616087,35.43815423"
49587,"139.6616087,35.43815423"
49588,"139.6616087,35.43815423"
49589,"139.6616087,35.43815423"
49590,"139.6616087,35.43815423"
49591,"139.6616087,35.43815423"
49592,"139.6616087,35.43815423"
49593,"139.6616087,35.43815423"
49594,"139.6616087,35.43815423"
49595,"139.6616087,35.43815423"
49596,"139.6616087,35.43815423"
49597,"139.6616087,35.43815423"
49598,"139.6616087,35.43815423"
49599,"139.6616087,35.43815423"
49600,"139.6616087,35.43815423"
49601,"139.6616087,35.43815423"
49602,"139.6616087,35.43815423"
49603,"139.6616087,35.43815423"
49604,"139.6616087,35.43815423"
49605,"139.6616087,35.43815423"
49606,"139.6616087,35.43815423"
49607,"139.6616087,35.43815423"
49608,"139.6616087,35.43815423"
49609,"139.6616087,35.43815423"
49610,"139.6616087,35.43815423"
49611,"139.6616087,35.43815423"
49612,"139.6616087,35.43815423"
49613,"139.6616087,35.43815423"
49614,"139.6616087,35.43815423"
49615,"139.6616087,35.43815423"
49616,"139.6616087,35.43815423"
49617,"139.6616087,35.43815423"
49618,"139.6616087,35.43815423"
49619,"139.6616087,35.43815423"
49620,"139.6616087,35.43815423"
49621,"139.6616087,35.43815423"
49622,"139.6616087,35.43815423"
49623,"139.6616087,35.43815423"
49624,"139.648318,35.43338639"
49625,"139.648318,35.43338639"
49626,"139.648318,35.43338639"
49627,"139.648318,35.43338639"
49628,"139.648318,35.43338639"
49629,"139.648318,35.43338639"
49630,"139.648318,35.43338639"
49631,"139.648318,35.43338639"
49632,"139.648318,35.43338639"
49633,"139.648318,35.43338639"
49634,"139.648318,35.43338639"
49635,"139.648318,35.43338639"
49636,"139.648318,35.43338639"
49637,"139.648318,35.43338639"
49638,"139.648318,35.43338639"
49639,"139.648318,35.43338639"
49640,"139.648318,35.43338639"
49641,"139.648318,35.43338639"
49642,"139.648318,35.43338639"
49643,"139.648318,35.43338639"
49644,"139.648318,35.43338639"
49645,"139.648318,35.43338639"
49646,"139.648318,35.43338639"
49647,"139.648318,35.43338639"
49648,"139.648318,35.43338639"
49649,"139.648318,35.43338639"
49650,"139.648318,35.43338639"
49651,"139.648318,35.43338639"
49652,"139.648318,35.43338639"
49653,"139.648318,35.43338639"
49654,"139.648318,35.43338639"
49655,"139.648318,35.43338639"
49656,"139.648318,35.43338639"
49657,"139.648318,35.43338639"
49658,"139.648318,35.43338639"
49659,"139.648318,35.43338639"
49660,"139.648318,35.43338639"
49661,"139.648318,35.43338639"
49662,"139.648318,35.43338639"
49663,"139.648318,35.43338639"
49664,"139.648318,35.43338639"
49665,"139.648318,35.43338639"
49666,"139.648318,35.43338639"
49667,"139.648318,35.43338639"
49668,"139.648318,35.43338639"
49669,"139.648318,35.43338639"
49670,"139.648318,35.43338639"
49671,"139.648318,35.43338639"
49672,"139.648318,35.43338639"
49673,"139.648318,35.43338639"
49674,"139.648318,35.43338639"
49675,"139.648318,35.43338639"
49676,"139.648318,35.43338639"
49677,"139.648318,35.43338639"
49678,"139.648318,35.43338639"
49679,"139.648318,35.43338639"
49680,"139.648318,35.43338639"
49681,"139.648318,35.43338639"
49682,"139.648318,35.43338639"
49683,"139.648318,35.43338639"
49684,"139.648318,35.43338639"
49685,"139.648318,35.43338639"
49686,"139.648318,35.43338639"
49687,"139.648318,35.43338639"
49688,"139.648318,35.43338639"
49689,"139.648318,35.43338639"
49690,"139.648318,35.43338639"
49691,"139.648318,35.43338639"
49692,"139.648318,35.43338639"
49693,"139.648318,35.43338639"
49694,"139.648318,35.43338639"
49695,"139.648318,35.43338639"
49696,"139.648318,35.43338639"
49697,"139.648318,35.43338639"
49698,"139.648318,35.43338639"
49699,"139.648318,35.43338639"
49700,"139.648318,35.43338639"
49701,"139.648318,35.43338639"
49702,"139.648318,35.43338639"
49703,"139.648318,35.43338639"
49704,"139.648318,35.43338639"
49705,"139.648318,35.43338639"
49706,"139.648318,35.43338639"
49707,"139.648318,35.43338639"
49708,"139.648318,35.43338639"
49709,"139.648318,35.43338639"
49710,"139.648318,35.43338639"
49711,"139.648318,35.43338639"
49712,"139.648318,35.43338639"
49713,"139.648318,35.43338639"
49714,"139.648318,35.43338639"
49715,"139.648318,35.43338639"
49716,"139.648318,35.43338639"
